custom_regions,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
European Union,2021-12-06,447593544,0.8527670729947697,0.8527670729947697,0.8527670729947697,0.8527670729947697,0.8527670729947697,0.8527670729947697,0.8527670729947697,23.024710970858784,0.8527670729947697,0.42880109101841735
North America,2021-12-06,375152636,0.5264269604169702,0.5264269604169702,0.5264269604169702,0.5264269604169702,0.5264269604169702,0.5264269604169702,0.5264269604169702,1.0528539208339405,0.5264269604169702,0.44995019040729867
Latin America and Caribbean,2021-12-13,655119303,0.1729129919113351,0.19495451650572526,0.1927836490837603,0.17804565356899993,0.1668907483452503,0.16256671651749757,0.16174804857240724,6.657862638052123,0.1387054716260859,0.08805388535468019
Asia,2021-12-13,4666863690,0.20346948326047068,0.29212336862163163,0.26406900345950823,0.20789656509793708,0.15041662682018692,0.11197552262742166,0.09048520797160961,0.913888371339948,0.018650783088570367,0.027684588319313006
Oceania,2021-12-13,44446737,0.06659290107677449,0.10127798607373886,0.09828111163013387,0.07547023125644098,0.04671678333058817,0.03111863475198237,0.027836509480613645,0.7171746874809788,0.0311815081513469,0.027642074152710017
European Union,2021-12-13,447593544,0.7498503581306764,0.7498503581306764,0.7498503581306764,0.7498503581306764,0.7498503581306764,0.7498503581306764,0.7498503581306764,20.24595966952826,0.7498503581306764,0.4442166395501004
North America,2021-12-13,375152636,0.48319884124378415,0.48319884124378415,0.48319884124378415,0.48319884124378415,0.48319884124378415,0.48319884124378415,0.48319884124378415,0.9663976824875683,0.48319884124378415,0.3493436735441198
Latin America and Caribbean,2021-12-20,655119303,0.1995962483571099,0.2217662949704916,0.2189786262970654,0.20653495009834782,0.19436256298768467,0.18816751075530178,0.18757609758700866,7.804611236997226,0.1625960674374422,0.08698537768471157
Asia,2021-12-20,4666863690,0.20452813292929187,0.2873979555305596,0.2773188414830248,0.21544339933309878,0.14860399266834454,0.11355342268449675,0.10782672523271677,0.9057707140616397,0.01848511661350285,0.025440854476724603
Oceania,2021-12-20,44446737,0.13775920734797767,0.17751733894490548,0.17049975019666058,0.1548938882031451,0.12601962634982972,0.10999882537568892,0.10951313076763156,2.6540033524449473,0.11539145010630204,0.014464503884728365
European Union,2021-12-20,447593544,0.6694713103552622,0.6694713103552622,0.6694713103552622,0.6694713103552622,0.6694713103552622,0.6694713103552622,0.6694713103552622,18.07572537959208,0.6694713103552622,0.44957864718441964
North America,2021-12-20,375152636,0.4904720713019929,0.4904720713019929,0.4904720713019929,0.4904720713019929,0.4904720713019929,0.4904720713019929,0.4904720713019929,0.9809441426039858,0.4904720713019929,0.36400437287611115
Latin America and Caribbean,2021-12-27,655119303,0.21707759908140936,0.23941124257954818,0.23745834926981238,0.22141399588945587,0.20751762940145616,0.1978735754421317,0.19627701033137346,7.815549266533069,0.1628239430527723,0.06522323461441343
Asia,2021-12-27,4666863690,0.1311402500325222,0.25411832218404656,0.24304684407526952,0.19936397404963604,0.1311402500325222,0.08529098524681487,0.07146392484614587,0.8024723380658023,0.016376986491138824,0.025535714757505587
Oceania,2021-12-27,44446737,0.08089249023364499,0.11023869392463662,0.10913889950571719,0.09420321215633846,0.06687864792948944,0.053298723074408354,0.05160843327388083,1.2908308111496931,0.056123078745638835,0.017033871350331072
European Union,2021-12-27,447593544,0.5711518787033556,0.5711518787033556,0.5711518787033556,0.5711518787033556,0.5711518787033556,0.5711518787033556,0.5711518787033556,15.421100724990602,0.5711518787033556,0.38306450639958295
North America,2021-12-27,375152636,0.5475688312458575,0.5475688312458575,0.5475688312458575,0.5475688312458575,0.5475688312458575,0.5475688312458575,0.5475688312458575,1.095137662491715,0.5475688312458575,0.41046146347749507
Latin America and Caribbean,2022-01-03,655119303,0.45901289818100344,0.4899717753793284,0.48500732583005235,0.46746946176489446,0.44656879524990284,0.4323812695095509,0.41800291806696627,17.889299029953072,0.372693729790689,0.06328190882203329
Asia,2022-01-03,4666863690,0.11307869398050194,0.2855146383755292,0.26214450861471744,0.1920265872632453,0.11307869398050194,0.07656924074286384,0.06942934567198876,0.6013421817323843,0.012272289423109883,0.02175825281067937
Oceania,2022-01-03,44446737,0.13085730754478164,0.17714054356114203,0.17283332529506001,0.15472384655739382,0.12877777920018116,0.11141885272167944,0.10975942389827542,2.473802742184449,0.10755664096454125,0.024105256590601917
European Union,2022-01-03,447593544,0.2948609765745716,0.2948609765745716,0.2948609765745716,0.2948609765745716,0.2948609765745716,0.2948609765745716,0.2948609765745716,7.961246367513434,0.2948609765745716,0.3810215814909073
North America,2022-01-03,375152636,0.6220366111371411,0.6220366111371411,0.6220366111371411,0.6220366111371411,0.6220366111371411,0.6220366111371411,0.6220366111371411,1.2440732222742823,0.6220366111371411,0.3731814375415984
Latin America and Caribbean,2022-01-10,655119303,0.5619721807157683,0.5982422118662571,0.5936287728372104,0.5698756664863464,0.5412062687797875,0.519449125561323,0.5182775007510122,21.66694902016721,0.4513947712534835,0.07239673717872422
Asia,2022-01-10,4666863690,0.23009255737630707,0.43736314988421604,0.4218915182275922,0.30886513178639957,0.19891161128073856,0.1365726811917298,0.1322959940309567,0.7105775698919677,0.014501583059019751,0.022893983432372332
Oceania,2022-01-10,44446737,0.2428800294065075,0.29342428521303393,0.29039800700428403,0.26737675737376926,0.23967054231367066,0.22583781254536847,0.22171356770575684,4.95767461786014,0.21555107034174523,0.05142559733912525
European Union,2022-01-10,447593544,0.19642877253982674,0.19642877253982674,0.19642877253982674,0.19642877253982674,0.19642877253982674,0.19642877253982674,0.19642877253982674,5.303576858575322,0.19642877253982674,0.3590628197264615
North America,2022-01-10,375152636,0.8356322111448108,0.8356322111448108,0.8356322111448108,0.8356322111448108,0.8356322111448108,0.8356322111448108,0.8356322111448108,1.6712644222896216,0.8356322111448108,0.4987684532756422
Latin America and Caribbean,2022-01-17,655119303,0.721174017850568,0.7477625285816941,0.7442403325435654,0.7235861846046491,0.6940600096152453,0.6719816699693926,0.6643337314579546,28.24433333603041,0.5884236111673002,0.12479726917770273
Asia,2022-01-17,4666863690,0.2943671601145379,0.6490016253781603,0.6267066668571745,0.43483973282065774,0.259624845638707,0.17147631139234124,0.15102567738230005,0.6381806264392084,0.013024094417126703,0.021987807404762666
Oceania,2022-01-17,44446737,0.3015295886787256,0.3664881816193264,0.3633603776192502,0.34287520248708026,0.3015295886787256,0.2999380693775258,0.2887537326234672,6.464507605933248,0.28106554808405426,0.1272781846730391
European Union,2022-01-17,447593544,0.2137967833791651,0.2137967833791651,0.2137967833791651,0.2137967833791651,0.2137967833791651,0.2137967833791651,0.2137967833791651,5.772513151237457,0.2137967833791651,0.40492764569455003
North America,2022-01-17,375152636,0.9266808659572584,0.9266808659572584,0.9266808659572584,0.9266808659572584,0.9266808659572584,0.9266808659572584,0.9266808659572584,1.8533617319145168,0.9266808659572584,0.5462158074773596
Latin America and Caribbean,2022-01-24,655119303,0.9585707493343982,0.9868656963858732,0.9845676000897233,0.9600980326153159,0.934331866871066,0.9075260602143709,0.9066669630069122,38.68485697822352,0.8059345203796567,0.19449037666350064
Asia,2022-01-24,4666863690,0.3031984823990146,0.6722026226164168,0.6523105114914501,0.465060766156124,0.28477718984620276,0.19565618735463008,0.17300950807873114,0.7610504389634878,0.01553164161149975,0.027069292868076033
Oceania,2022-01-24,44446737,0.2811607069125008,0.36884083565074033,0.35721860391953697,0.32117603406066153,0.2811607069125008,0.27111449039918123,0.26606694908052614,5.752365768561006,0.25010285950265243,0.15813534298367055
European Union,2022-01-24,447593544,0.34034122743950146,0.34034122743950146,0.34034122743950146,0.34034122743950146,0.34034122743950146,0.34034122743950146,0.34034122743950146,9.189213140866539,0.34034122743950146,0.3804154512112445
North America,2022-01-24,375152636,0.9257098326248786,0.9257098326248786,0.9257098326248786,0.9257098326248786,0.9257098326248786,0.9257098326248786,0.9257098326248786,1.8514196652497572,0.9257098326248786,0.6670045095991275
Latin America and Caribbean,2022-01-31,655119303,0.8223281366719248,0.8464645530602811,0.8442542168321898,0.82393914897325,0.7992839238831859,0.7785392936768368,0.7775679781105086,32.902206861003975,0.6854626429375829,0.30031613951695757
Asia,2022-01-31,4666863690,0.3652772797613182,0.7277866628680795,0.7145427648202745,0.4840051720924833,0.2964815935085411,0.23428756234458464,0.22866790217696414,0.7891992505407673,0.01610610715389321,0.03491492591676703
Oceania,2022-01-31,44446737,0.2943007122710531,0.38959785599710534,0.3705775487788452,0.3327090205101303,0.2943007122710531,0.27097730245617635,0.2701033256561873,5.832450923282795,0.2535848227514259,0.2047416889118317
European Union,2022-01-31,447593544,0.3770374671868726,0.3770374671868726,0.3770374671868726,0.3770374671868726,0.3770374671868726,0.3770374671868726,0.3770374671868726,10.180011614045561,0.3770374671868726,0.3992031812386165
North America,2022-01-31,375152636,0.788775092890228,0.788775092890228,0.788775092890228,0.788775092890228,0.788775092890228,0.788775092890228,0.788775092890228,1.577550185780456,0.788775092890228,0.7304456205393689
Latin America and Caribbean,2022-02-07,655119303,0.589093754586383,0.6213212823385599,0.6170934703497848,0.596384043208573,0.5717833108940741,0.5549151412488388,0.5510733932810575,22.30148924750536,0.4646143593230283,0.3419227596778659
Asia,2022-02-07,4666863690,0.45516979606926605,0.6775530129586664,0.6164104016304077,0.45516979606926605,0.294513160930783,0.21416152017247642,0.2040055881701906,1.3832568255828284,0.028229731134343433,0.045591946569152955
Oceania,2022-02-07,44446737,0.26040105354760656,0.36142568068391984,0.3460846312667965,0.2951606196655112,0.24600003319597064,0.21945494168340382,0.20763546993306237,4.478395768832806,0.19471285951446982,0.1632763277988213
European Union,2022-02-07,447593544,0.32285201622907883,0.32285201622907883,0.32285201622907883,0.32285201622907883,0.32285201622907883,0.32285201622907883,0.32285201622907883,8.717004438185127,0.32285201622907883,0.4345143101527845
North America,2022-02-07,375152636,0.6110950329341951,0.6110950329341951,0.6110950329341951,0.6110950329341951,0.6110950329341951,0.6110950329341951,0.6110950329341951,1.2221900658683902,0.6110950329341951,0.7162036840919331
Latin America and Caribbean,2022-02-14,655119303,0.48813293911548783,0.5228292942891498,0.5216213780587333,0.5021518675616075,0.48230986438539214,0.4645239078730489,0.46053392685901023,18.56016851806345,0.3866701774596552,0.33932811776727634
Asia,2022-02-14,4666863690,0.4468081836001515,0.6355828448172777,0.5467399569008956,0.4468081836001515,0.27916268189681037,0.20080962212013378,0.18894688412443225,1.5267332681099086,0.031157821798161404,0.04414101496930587
Oceania,2022-02-14,44446737,0.20585147288247077,0.3023379637574373,0.29421864220211663,0.23799244104457698,0.19313462232648096,0.16243643815086162,0.16021796620303894,3.1551425969681115,0.13718011291165702,0.1343518197972553
European Union,2022-02-14,447593544,0.2554758369668881,0.2554758369668881,0.2554758369668881,0.2554758369668881,0.2554758369668881,0.2554758369668881,0.2554758369668881,6.897847598105979,0.2554758369668881,0.4806975053241608
North America,2022-02-14,375152636,0.3744231113803916,0.3744231113803916,0.3744231113803916,0.3744231113803916,0.3744231113803916,0.3744231113803916,0.3744231113803916,0.7488462227607832,0.3744231113803916,0.6719550279262865
Latin America and Caribbean,2022-02-21,655119303,0.3730947497219567,0.40720211054077177,0.39966861210766064,0.3870702318267909,0.3725748333601756,0.3543428250745249,0.3461634507144284,14.42451176207778,0.3005106617099538,0.3065308854134008
Asia,2022-02-21,4666863690,0.27678657464453954,0.49660859781029004,0.44990301055073373,0.36443315677270016,0.2611158287819177,0.1944866248681048,0.1889364990841674,1.761330863566998,0.03594552782789792,0.04185129735383379
Oceania,2022-02-21,44446737,0.173166707876508,0.272027091872042,0.23628602344701854,0.20889617097745267,0.1613675886667102,0.13104683547512797,0.1165588427960759,2.478731059394818,0.10777091562586165,0.12213719985788833
European Union,2022-02-21,447593544,0.08198190939414851,0.08198190939414851,0.08198190939414851,0.08198190939414851,0.08198190939414851,0.08198190939414851,0.08198190939414851,2.21351155364201,0.08198190939414851,0.45028084676753066
North America,2022-02-21,375152636,0.20297543529622897,0.20297543529622897,0.20297543529622897,0.20297543529622897,0.20297543529622897,0.20297543529622897,0.20297543529622897,0.40595087059245794,0.20297543529622897,0.5233299227037819
Latin America and Caribbean,2022-02-28,655119303,0.31396042563479715,0.3372578710766216,0.33508503940891654,0.32016062890127023,0.30851834656528987,0.2892097807371846,0.28721155090867834,12.17813712678147,0.2537111901412806,0.24586605716302637
Asia,2022-02-28,4666863690,0.2572606867509498,0.4501486220789828,0.43561153792373386,0.35534792494559614,0.2572606867509498,0.19881265843591714,0.18009704224131845,1.7978579976815285,0.036690979544520996,0.04124521579930696
Oceania,2022-02-28,44446737,0.1745272095229224,0.260779407978288,0.2473882512428248,0.2161209473250841,0.17430855751536908,0.13647079178655233,0.12585843878308706,2.895205012020318,0.12587847878349206,0.09771020986309974
European Union,2022-02-28,447593544,-0.022461877445577243,-0.022461877445577243,-0.022461877445577243,-0.022461877445577243,-0.022461877445577243,-0.022461877445577243,-0.022461877445577243,-0.6064706910305855,-0.022461877445577243,0.3794261608027126
North America,2022-02-28,375152636,0.14752582304783118,0.14752582304783118,0.14752582304783118,0.14752582304783118,0.14752582304783118,0.14752582304783118,0.14752582304783118,0.29505164609566237,0.14752582304783118,0.5318216663150409
Latin America and Caribbean,2022-03-07,655119303,0.1702112747870714,0.1914554146735007,0.18835320226704086,0.17333301529760933,0.1597250393660659,0.1460823694067484,0.1386411883328003,5.598357182183234,0.11663244129548403,0.17120133613281735
Asia,2022-03-07,4666863690,0.2959168451562311,0.4290354242311886,0.41584844437872176,0.3324200443503997,0.24861014673155696,0.19626622338355576,0.16336004417932434,2.0394029756068184,0.041620468889935064,0.04103098198696264
Oceania,2022-03-07,44446737,0.1131654668928713,0.1888387406321005,0.1786539855878729,0.15091612579644875,0.10923437391945787,0.07892562132743673,0.07076456351613584,1.7582422308315515,0.0764453143839805,0.10156651094544916
European Union,2022-03-07,447593544,0.04445766472685498,0.04445766472685498,0.04445766472685498,0.04445766472685498,0.04445766472685498,0.04445766472685498,0.04445766472685498,1.2003569476250846,0.04445766472685498,0.33207717580484136
North America,2022-03-07,375152636,0.02897165198933954,0.02897165198933954,0.02897165198933954,0.02897165198933954,0.02897165198933954,0.02897165198933954,0.02897165198933954,0.05794330397867908,0.02897165198933954,0.37992136086176936
Latin America and Caribbean,2022-03-14,655119303,0.14346467574227922,0.16627557729954268,0.16334959190142095,0.1471511218377982,0.13519834142652026,0.12151257471248177,0.11596476155124556,4.5701126257213405,0.09521067970252793,0.13953916421235416
Asia,2022-03-14,4666863690,0.20994621576560069,0.35026620111502693,0.33746016537262047,0.2690563575773205,0.19630521889647193,0.15713569754092688,0.14705112387956598,1.8393947582940122,0.03753866853661249,0.03851164549440697
Oceania,2022-03-14,44446737,0.176698592793275,0.24452168333918486,0.2420556696850494,0.21355923148246203,0.176698592793275,0.14730602083218738,0.14289806429352866,3.4718181260172245,0.15094861417466193,0.07253325855319068
European Union,2022-03-14,447593544,0.12836031751910656,0.12836031751910656,0.12836031751910656,0.12836031751910656,0.12836031751910656,0.12836031751910656,0.12836031751910656,3.4657285730158764,0.12836031751910656,0.2625469057257001
North America,2022-03-14,375152636,0.020723580624899263,0.020723580624899263,0.020723580624899263,0.020723580624899263,0.020723580624899263,0.020723580624899263,0.020723580624899263,0.041447161249798525,0.020723580624899263,0.33978543069600076
Latin America and Caribbean,2022-03-21,655119303,0.11959345124207076,0.13820185513814742,0.13506735311672347,0.11959345124207076,0.10823397619399122,0.09580200894402156,0.09275204304987632,3.4066516945668104,0.07097191030347523,0.10704014726103507
Asia,2022-03-21,4666863690,0.20981176171672558,0.3525327980096624,0.34461630431800494,0.2625942941377582,0.18602860742548372,0.13973720886924007,0.12867117295782485,1.7128727614792276,0.034956586968963824,0.034128187703720995
Oceania,2022-03-21,44446737,0.15961255370199082,0.22624022709000122,0.22087604971740366,0.1958454550870489,0.15961255370199082,0.13323523542355864,0.12811048643353362,3.0696674413834857,0.13346380179928202,0.080354605108582
European Union,2022-03-21,447593544,0.21095438511489142,0.21095438511489142,0.21095438511489142,0.21095438511489142,0.21095438511489142,0.21095438511489142,0.21095438511489142,5.695768398102069,0.21095438511489142,0.24387617172601578
North America,2022-03-21,375152636,-0.0451391351273397,-0.0451391351273397,-0.0451391351273397,-0.0451391351273397,-0.0451391351273397,-0.0451391351273397,-0.0451391351273397,-0.0902782702546794,-0.0451391351273397,0.2728030944716593
Latin America and Caribbean,2022-03-28,655119303,0.10891642708656198,0.14038858110386326,0.1378093946818359,0.12344861214896366,0.10891642708656198,0.09479066371206189,0.09333574883486048,3.7833944152303136,0.07882071698396485,0.08349654749831115
Asia,2022-03-28,4666863690,0.292537849274022,0.47868792478725475,0.46958054253741083,0.35495733961534515,0.2502614111467696,0.19359470539313123,0.18297021070530106,2.437120184270352,0.04973714661776229,0.03999628281407979
Oceania,2022-03-28,44446737,0.17969920968871345,0.2454240582374697,0.24405809860158778,0.2210858808760171,0.17856447650725155,0.14522792438374035,0.13893699687376654,3.3150976386231923,0.14413467994013882,0.08581732332791944
European Union,2022-03-28,447593544,0.2634554615315375,0.2634554615315375,0.2634554615315375,0.2634554615315375,0.2634554615315375,0.2634554615315375,0.2634554615315375,7.113297461351512,0.2634554615315375,0.23899249985607474
North America,2022-03-28,375152636,-0.039457638139461605,-0.039457638139461605,-0.039457638139461605,-0.039457638139461605,-0.039457638139461605,-0.039457638139461605,-0.039457638139461605,-0.07891527627892321,-0.039457638139461605,0.20502135029646973
Latin America and Caribbean,2022-04-04,655119303,-0.012146874397741658,0.015993396759392695,0.01321745669796568,-0.0015550048113213968,-0.01842857325807353,-0.02787266234103603,-0.029411575638138048,-1.587865870975708,-0.03308053897866058,0.0722662265990352
Asia,2022-04-04,4666863690,0.15009040819818187,0.3371670601528008,0.31941150240557487,0.2519117355668252,0.15009040819818187,0.09903282274864991,0.08694576532467121,1.1850619792844823,0.024184938352744538,0.020901231850635003
Oceania,2022-04-04,44446737,0.1656299837462598,0.22344566212407846,0.21649330144575654,0.19918826834087647,0.16451018342013446,0.13858780663053913,0.13377504146368777,3.017920110640173,0.13121391785392056,0.07408642843680516
European Union,2022-04-04,447593544,0.29809174520082515,0.29809174520082515,0.29809174520082515,0.29809174520082515,0.29809174520082515,0.29809174520082515,0.29809174520082515,8.048477120422278,0.29809174520082515,0.22989652415540648
North America,2022-04-04,375152636,-0.031917849911581246,-0.031917849911581246,-0.031917849911581246,-0.031917849911581246,-0.031917849911581246,-0.031917849911581246,-0.031917849911581246,-0.06383569982316249,-0.031917849911581246,0.17470995459032307
Latin America and Caribbean,2022-04-11,655119303,-0.02073050045426314,0.005835059933623455,0.004610551357127668,-0.011125674623488098,-0.027492203276704145,-0.036798031254303046,-0.03922711335375998,-1.9099707790295866,-0.03979105789644972,0.05163746487866806
Asia,2022-04-11,4666863690,0.17430252490606699,0.4111892632923456,0.3448689167011598,0.27501932774425747,0.1633448251425143,0.1149658722847188,0.1125428098452009,0.973435913985798,0.01986603906093465,0.018709417244624944
Oceania,2022-04-11,44446737,0.14883352953575238,0.20657702262378247,0.2046548300681886,0.1804463771299157,0.14883352953575238,0.12110662677487367,0.11821748867604844,2.6246403969910035,0.11411479986917406,0.08871067408165419
European Union,2022-04-11,447593544,0.28763966031935706,0.28763966031935706,0.28763966031935706,0.28763966031935706,0.28763966031935706,0.28763966031935706,0.28763966031935706,7.766270828622641,0.28763966031935706,0.23213024716907
North America,2022-04-11,375152636,-0.006046475557931156,-0.006046475557931156,-0.006046475557931156,-0.006046475557931156,-0.006046475557931156,-0.006046475557931156,-0.006046475557931156,-0.012092951115862312,-0.006046475557931156,0.14889166339217727
Latin America and Caribbean,2022-04-18,655119303,-0.007818049034777815,0.014047702597063703,0.012108183833824393,-2.4022317578803755e-4,-0.014011988451895337,-0.02543194697164714,-0.03468856605389655,-1.1434364603614966,-0.02382159292419785,0.03458515097363877
Asia,2022-04-18,4666863690,0.1881868313780485,0.3957531082599983,0.35734614666730624,0.25390638414199956,0.15247315962864352,0.11026496454826847,0.09542428435854232,0.8442643675162228,0.017229885051351486,0.013670872825514217
Oceania,2022-04-18,44446737,0.16211794815245012,0.21827285978893818,0.21604720144884282,0.1926600361537675,0.1593624070989116,0.13955551757391615,0.13707397674789432,3.1406352092600254,0.13654935692434894,0.10510332850755726
European Union,2022-04-18,447593544,0.24706713588634033,0.24706713588634033,0.24706713588634033,0.24706713588634033,0.24706713588634033,0.24706713588634033,0.24706713588634033,6.670812668931189,0.24706713588634033,0.15118940142711262
North America,2022-04-18,375152636,-0.003350430070386452,-0.003350430070386452,-0.003350430070386452,-0.003350430070386452,-0.003350430070386452,-0.003350430070386452,-0.003350430070386452,-0.006700860140772904,-0.003350430070386452,0.13365999646074725
Latin America and Caribbean,2022-04-25,655119303,-0.03697051334084987,-0.012543340835351028,-0.015115807801792414,-0.026554403986043508,-0.04230647248204359,-0.05422343793355055,-0.05565198751943433,-2.697439125517509,-0.05619664844828144,0.03665652941384937
Asia,2022-04-25,4666863690,0.15031607514275327,0.37213612139239377,0.32033716155958614,0.22220714907412079,0.1182902591102861,0.0777639348409488,0.07372506638049088,0.6579902318771763,0.013428372079126045,0.010817928989050889
Oceania,2022-04-25,44446737,0.15888414357832667,0.2148119886092878,0.2129014500262543,0.18855534804355717,0.15304182348989995,0.13126610410029999,0.12785589212001344,2.9750437508814285,0.12934972829919256,0.10092529402102116
European Union,2022-04-25,447593544,0.22306257670912769,0.22306257670912769,0.22306257670912769,0.22306257670912769,0.22306257670912769,0.22306257670912769,0.22306257670912769,6.022689571146447,0.22306257670912769,0.2077074194796697
North America,2022-04-25,375152636,0.037920390542632965,0.037920390542632965,0.037920390542632965,0.037920390542632965,0.037920390542632965,0.037920390542632965,0.037920390542632965,0.07584078108526593,0.037920390542632965,0.11690468303146882
Latin America and Caribbean,2022-05-02,655119303,0.04433372491697508,0.07996380208001438,0.07453225496038135,0.057869304195211156,0.04077871171676934,0.029189231632307824,0.028282623608337373,1.2122596733801203,0.02525540986208584,0.03870638505670775
Asia,2022-05-02,4666863690,0.1345741646030194,0.4663539270964293,0.3965699481719322,0.23569626499626248,0.12023282186278457,0.053835790985427276,0.04699396325364955,0.5277477951359557,0.010770363166039914,0.014271333188792293
Oceania,2022-05-02,44446737,0.20896537403870796,0.26553923445006916,0.2608916776322912,0.2344986612923908,0.20421671135281635,0.18064802829297316,0.17816330584381562,4.131226969203418,0.17961856387840944,0.1070292291647866
European Union,2022-05-02,447593544,0.21303521060441072,0.21303521060441072,0.21303521060441072,0.21303521060441072,0.21303521060441072,0.21303521060441072,0.21303521060441072,5.7519506863190895,0.21303521060441072,0.17483987660018618
North America,2022-05-02,375152636,0.04787443419297724,0.04787443419297724,0.04787443419297724,0.04787443419297724,0.04787443419297724,0.04787443419297724,0.04787443419297724,0.09574886838595448,0.04787443419297724,0.10803202779574765
Latin America and Caribbean,2022-05-09,655119303,0.06627847698244758,0.11755107591937819,0.10550907967159147,0.07902047821585348,0.06031904977912854,0.04700160777084436,0.044316707906126664,2.0471959279493994,0.042649915165612486,0.02625491253461051
Asia,2022-05-09,4666863690,0.15290400542463753,0.4714713233488196,0.46470079060304675,0.2783883687843338,0.14045931584885055,0.06928505052543253,0.05743085295619146,0.7755913313588876,0.015828394517528318,0.005904864986532315
Oceania,2022-05-09,44446737,0.21630575385474313,0.27764214554050387,0.27261721115194315,0.24760142760551235,0.2151687098298279,0.1950257640081332,0.19142755721526522,4.494936779570702,0.19543203389437838,0.09963836040427443
European Union,2022-05-09,447593544,0.21336395273913383,0.21336395273913383,0.21336395273913383,0.21336395273913383,0.21336395273913383,0.21336395273913383,0.21336395273913383,5.7608267239566135,0.21336395273913383,0.1500084192456538
North America,2022-05-09,375152636,0.11634212922712908,0.13000183871242685,0.1295315630597138,0.12345812499621968,0.11252849178695193,0.10329689937521243,0.09918917856360508,0.20639870153852866,0.10319935076926433,0.15422282678562865
Latin America and Caribbean,2022-05-16,655119303,0.05175489249515555,0.10189021805459948,0.08793187508458884,0.06261711097347401,0.04429684783931101,0.031367294110299364,0.028948249578583076,1.3046485161581407,0.02718017741996127,0.03198659120159268
Asia,2022-05-16,4666863690,0.19652318742532005,0.532861097570384,0.5107324431710083,0.29855289749393604,0.13645701627421652,0.0644376410452308,0.051912477003973063,0.6129793397400154,0.012509782443673782,0.005011095577981194
Oceania,2022-05-16,44446737,0.161315115025054,0.22534166068487035,0.21572853684064286,0.1980543458222551,0.161315115025054,0.1392535155118657,0.1336327446452097,3.3579739983819277,0.14599886949486643,0.11731569856297888
European Union,2022-05-16,447593544,0.18945195202703927,0.18945195202703927,0.18945195202703927,0.18945195202703927,0.18945195202703927,0.18945195202703927,0.18945195202703927,5.11520270473006,0.18945195202703927,0.12399642654363219
North America,2022-05-16,375152636,0.13001857200989486,0.14506017793278045,0.14295843716275133,0.13468060828705586,0.12625400194668882,0.12080579285161008,0.11980647571437848,0.23150086517398138,0.11575043258699069,0.08918289994369119
Latin America and Caribbean,2022-05-23,655119303,0.037248993528320826,0.08695731025678902,0.07489063061254246,0.052180601386010154,0.027572301416974494,0.017428670520869487,0.015317756551178263,0.5182094260380374,0.010796029709125783,0.0296132321413219
Asia,2022-05-23,4666863690,0.6573686870672586,0.9085609923703499,0.7804068491360223,0.6573686870672586,0.15317541872373466,0.07258716112073775,0.06248911261421108,0.6660530990038079,0.013592920387832816,0.005161067817688929
Oceania,2022-05-23,44446737,0.18559517646595264,0.24561041693486807,0.2434603761549967,0.21235036274103453,0.1797404663273804,0.15705685817251724,0.15498148280251942,3.8266569653999354,0.16637638979999717,0.11410061440505745
European Union,2022-05-23,447593544,0.05820404849223032,0.05820404849223032,0.05820404849223032,0.05820404849223032,0.05820404849223032,0.05820404849223032,0.05820404849223032,1.5715093092902188,0.05820404849223032,0.10969729268481138
North America,2022-05-23,375152636,0.10721778754212972,0.12164250106659324,0.12042253417577978,0.11446608751733507,0.10378567714908772,0.08625160554769776,0.07682478624980252,0.19431980847850877,0.09715990423925439,0.11119287457172498
Latin America and Caribbean,2022-05-30,655119303,0.056507471340540565,0.09107252645827267,0.08642215194769426,0.06874465520476916,0.05080901941856835,0.03867950031469582,0.03424558448238183,1.3082596359570435,0.027255409082438405,0.030420260720053917
Asia,2022-05-30,4666863690,0.22411284251558708,0.5453117246126267,0.502675721933474,0.3249160563315491,0.14882596288947192,0.08449656475814508,0.0740164235997513,0.6658521074895256,0.013588818520194399,0.005311082912730198
Oceania,2022-05-30,44446737,0.20729949646881377,0.26571565714484985,0.2602511467436493,0.23857069020449725,0.2054211127888994,0.18201644710057352,0.17293062537956855,4.236200125854152,0.18418261416757184,0.12728043455698446
European Union,2022-05-30,447593544,0.13708684080397132,0.13708684080397132,0.13708684080397132,0.13708684080397132,0.13708684080397132,0.13708684080397132,0.13708684080397132,3.701344701707226,0.13708684080397132,0.08946241637479918
North America,2022-05-30,375152636,0.13464760614365784,0.15778707700120956,0.15442283099625684,0.14605879304551275,0.13464760614365784,0.12287421572396161,0.11526209554378126,0.2602586837077924,0.1301293418538962,0.1033483341964309
Latin America and Caribbean,2022-06-06,655119303,0.10336398479814707,0.13559423868885748,0.13233988137692354,0.11512266874068075,0.09518975981028578,0.08599045135731476,0.0815942778943257,3.4951882260318023,0.07281642137566255,0.026516696913752823
