continent_alt,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
"Europe, United States, Canada, and Oceania",2021-11-15,1168254059,10737.085662902346,10763.712425435866,10759.148687399374,10737.749294872976,10669.967188776183,10625.960235468337,10616.59688923258,790976.1586351137,10546.348781801516,5022.853
Latin America and Caribbean,2021-11-22,659285500,907.5480000652333,1018.8943958917009,1006.0972137671577,951.6814997305473,892.667434765542,852.3486549447978,841.6518454636683,34348.86926538062,715.601443028763,620.142
Asia,2021-11-22,4695793204,10045.020066317129,18889.482586844464,16260.24711100489,11822.879514564895,8373.817724662551,6202.8315755990625,5587.161392319744,62699.19395968395,1253.983879193679,1428.857
Africa,2021-11-22,1425436439,2477.261515269353,4554.676179058934,4364.275424759809,3296.4512699652523,2266.890181535789,1769.7415695130346,1563.2918896312046,39145.79173846407,699.0319953297155,149.287
"Europe, United States, Canada, and Oceania",2021-11-22,1168254059,11007.993703060703,11040.038782602069,11035.56967946506,11009.041473183232,10943.81222790355,10898.68386217641,10896.259943416697,811014.0157779711,10813.520210372948,5111.429
Latin America and Caribbean,2021-11-29,659285500,1030.202369692128,1150.9722339689351,1135.740162129306,1088.8537303224014,1029.2705006567212,983.5488172535137,969.2333892657939,40581.32640823781,845.444300171621,681.144
Asia,2021-11-29,4695793204,9098.623373062333,18157.854112207187,16165.635853436836,12022.612165742432,7779.41582975841,5699.717096960304,5349.12218030607,61765.33681682681,1235.3067363365362,1455.859
Africa,2021-11-29,1425436439,2499.6389446075477,4260.675620674124,4049.5201279949965,3245.231960848568,2303.763702764754,1845.8916115005136,1648.335738809206,44524.99173846402,795.0891381868576,166.148
"Europe, United States, Canada, and Oceania",2021-11-29,1168254059,11768.397814686929,11787.105687919733,11777.840352199835,11768.397814686929,11691.672859540038,11656.803219272957,11650.368826879867,869245.0872065425,11589.934496087233,4845.428
Latin America and Caribbean,2021-12-06,659285500,1197.0833327983328,1324.8817444010442,1300.1489864374114,1236.4974953967426,1179.9152442797908,1140.021586930644,1133.8349041576118,48560.442929239915,1011.6758943591649,635.43
Asia,2021-12-06,4695793204,8585.096765890192,17553.909874216777,15717.393885569732,11849.099817618755,7465.169914979592,5382.8625240651945,4986.1044262862215,45379.11293049813,907.5822586099627,1700.715
Africa,2021-12-06,1425436439,2104.4576106622885,4019.8214935951573,3646.6891940546107,2793.2901186190606,1942.6786729707899,1446.9581815108415,1160.6779835410612,23303.377975023133,416.13174955398455,146
"Europe, United States, Canada, and Oceania",2021-12-06,1168254059,9019.321330165503,9031.079148634253,9026.148950649289,9019.321330165503,8948.706362825516,8916.258186738907,8903.814168387486,663524.0669300447,8846.987559067262,5571.145
Latin America and Caribbean,2021-12-13,659285500,1108.7971600181347,1287.8313626293107,1233.4031537953765,1164.7067077650056,1108.7971600181347,1080.4156055867975,1069.5512514814443,44524.90007209708,927.6020848353559,576.858
Asia,2021-12-13,4695793204,7251.487295692761,15264.321938646412,13669.824845953279,9640.77440268142,6226.911916023107,4671.312874627874,4334.671089364336,44275.541501926724,885.5108300385346,1293.574
Africa,2021-12-13,1425436439,2274.1163591450472,4594.382321662583,4175.694020283796,3316.703206919769,2274.1163591450472,1824.808877552176,1606.4672300920377,32061.77797502322,572.5317495539861,131
"Europe, United States, Canada, and Oceania",2021-12-13,1168254059,8410.9806461571,8420.184551255381,8411.398428414284,8410.9806461571,8340.52687433579,8308.017161567457,8299.793720357799,618633.9955014732,8248.453273352976,5137.857
Latin America and Caribbean,2021-12-20,659285500,1341.0113099853959,1442.6395549643835,1427.9192170989484,1347.310987208853,1288.9678201525487,1247.6115787751426,1224.7867930533803,52003.185786382805,1083.399703882975,569.858
Asia,2021-12-20,4695793204,8117.480825321353,15604.644187773549,13519.79867333994,9713.953455035231,6442.208374615462,4705.238393810567,4460.137017302404,43674.684359069564,873.4936871813914,1190.004
Africa,2021-12-20,1425436439,3957.9702538280635,6221.398388753142,5731.030262576339,4434.342981685976,3383.3045948095005,2696.4166625986436,2410.251121902349,37709.77797502314,673.3888924111275,166.56799999999998
"Europe, United States, Canada, and Oceania",2021-12-20,1168254059,8029.69900552663,8056.906364291128,8053.7684015983605,8030.033836291445,7986.132650332177,7961.50954620336,7952.852278670483,592338.9955014732,7897.853273352976,5032.431
Latin America and Caribbean,2021-12-27,659285500,1407.075821394864,1579.1505248648077,1561.8922425790984,1474.1624218920783,1387.7459818669986,1339.1328937947567,1317.9891479872686,52202.3857863828,1087.549703882975,427.29
Asia,2021-12-27,4695793204,5779.279176836616,15169.755212883256,11453.35915385038,8648.028876159115,5215.65051941671,3547.690644956641,3186.908447075897,38928.36354099875,778.567270819975,1193.146
Africa,2021-12-27,1425436439,4535.211995361281,6954.520558465303,6575.067691114661,5192.115521342463,3804.8556804004597,3032.9111210155233,2871.806651252651,40232.97797502322,718.4460352682718,192.716
"Europe, United States, Canada, and Oceania",2021-12-27,1168254059,7615.504675463627,7646.553509989355,7640.970850447526,7620.3075111966655,7588.791796152737,7559.851876740345,7551.909005126551,562610.0669300447,7501.467559067262,4749.573
Latin America and Caribbean,2022-01-03,659285500,3083.334601341426,3346.1740822662055,3293.420440263435,3182.480796550249,3042.6431835511803,2932.4494600777894,2911.3655223818323,120366.29129793568,2507.631068706993,414.572
Asia,2022-01-03,4695793204,6140.267003054757,17925.243547821166,14616.797817542087,9427.483552403659,5699.061787756261,3632.0291657506273,3386.7779968937066,31289.79286075919,625.7958572151838,1014.428
Africa,2022-01-03,1425436439,4700.3623272731,7292.0637265612995,6748.6631008315335,5405.483315518837,3847.0985424612036,2939.775527781384,2650.098645833665,37860.778091135944,676.085323055999,222.863
"Europe, United States, Canada, and Oceania",2022-01-03,1168254059,5126.331733660718,5153.045718158744,5147.5664484730405,5126.787461092349,5102.91043148232,5089.254080420599,5078.280021175491,378040.91743247816,5040.545565766375,4472.998
Latin America and Caribbean,2022-01-10,659285500,3829.0758960526123,4072.307285943247,4033.7741655153936,3873.705287675029,3708.814420415271,3576.7427605470043,3507.2045489960537,145174.97701217743,3024.4786877536967,474.28499999999997
Asia,2022-01-10,4695793204,13894.787695720675,23696.832787132284,22211.987363001197,16435.475438688187,10115.294022763745,6870.462916280246,6310.924203877861,36278.602384551734,725.5720476910346,1067.716
Africa,2022-01-10,1425436439,4290.272056001804,7204.867073997219,6401.107972600731,4800.252302491655,3402.3256029208587,2756.9396690349818,2327.47803483231,36300.778091138585,648.2281801989033,304.73966666666666
"Europe, United States, Canada, and Oceania",2022-01-10,1168254059,5384.822448606682,5415.042300130368,5410.26072147311,5390.882841850622,5368.921885858254,5349.901110494542,5345.0683904763855,398465.5602895429,5312.874137193905,4786.286
Latin America and Caribbean,2022-01-17,659285500,4901.993233971149,5096.906126876795,5080.478668380866,4922.570538697256,4740.115055507849,4563.180747326792,4498.6866321587695,188237.26272646323,3921.609640134651,817.571
Asia,2022-01-17,4695793204,27348.02952673514,41851.948176567865,38274.39796048352,27348.02952673514,14022.446871541313,7104.813512270093,6078.330537493057,33125.030955980306,662.5006191196061,1030.141
Africa,2022-01-17,1425436439,3658.3053999486133,5744.587733387098,5500.8211303872085,4020.9326578093323,2785.479034092561,2138.0086824984774,1907.4059258758891,30360.778091138658,542.1567516274761,352.142
"Europe, United States, Canada, and Oceania",2022-01-17,1168254059,5848.069741703317,5867.7379868195385,5862.00714060111,5848.069741703317,5815.438721990745,5797.79313140447,5790.95874480817,431904.8460038296,5758.731280051062,5153.004
Latin America and Caribbean,2022-01-24,659285500,6427.983173175073,6621.737250915518,6580.445561243084,6458.660603055786,6268.113370139967,6113.326335308475,6049.724975469025,256685.43415503466,5347.613211563222,1274.144
Asia,2022-01-24,4695793204,28523.83189798842,44797.915017366606,40586.28022162511,28523.83189798842,14910.965437642342,8022.657330595353,6543.546987532831,38707.17381312316,774.1434762624632,1267.7160000000001
Africa,2022-01-24,1425436439,2575.679593425187,5381.096064524848,4866.7089384799,3588.279043287245,2415.5581301153256,1764.5057857834702,1548.5048507425142,27922.111424472023,498.60913257985754,394.575
"Europe, United States, Canada, and Oceania",2022-01-24,1168254059,6444.206853174099,6492.496225079052,6483.554564815094,6448.89804355096,6413.893555365598,6393.827683042271,6390.4276171946185,476472.7031466862,6352.969375289149,5455.572
Latin America and Caribbean,2022-01-31,659285500,5500.5564953419735,5715.64656402534,5663.935044178602,5548.216303069844,5389.503148402918,5260.869740765488,5198.439908777588,219025.03415503484,4563.021544896559,1967.429
Asia,2022-01-31,4695793204,28180.97553478397,46532.56915511314,43134.07913003458,30656.763227694806,15474.304045601788,9638.657499888594,9304.853052523315,40173.84047978974,803.4768095957947,1632.718
Africa,2022-01-31,1425436439,2656.648128041546,5029.676251227679,4624.82421423692,3636.415962349811,2621.7374318491043,1911.2563787809388,1632.6085551851256,27800.77809113858,496.442465913189,324.86
"Europe, United States, Canada, and Oceania",2022-01-31,1168254059,6138.073453039497,6180.176615240696,6170.076843118199,6138.348088572306,6100.740952663984,6069.725672275912,6061.349343405602,450739.31028954335,6009.857470527245,5783.095666666666
Latin America and Caribbean,2022-02-07,659285500,3841.8555968579444,4057.1932971313095,3983.5381896874587,3866.647849764366,3734.520210543196,3621.274934482775,3573.9706885717032,142810.31849848432,2975.2149687184237,2240.002
Asia,2022-02-07,4695793204,25629.029543146822,45031.74328358845,43531.758987323134,29546.757771561453,14640.187966009295,9428.727046051801,9093.470628186986,69810.63175580908,1396.2126351161817,2129.571
Africa,2022-02-07,1425436439,2831.309259127343,5286.8220090749555,4923.8411160542155,3694.6244791983154,2616.7716688661494,1929.8760631372406,1785.1035906668424,45115.686507898055,805.6372590696081,376.861
"Europe, United States, Canada, and Oceania",2022-02-07,1168254059,6576.109008831013,6838.256027585598,6795.357328280334,6649.940695602737,6521.273774986277,6455.495800686822,6420.190378062132,454779.1902355166,6063.722536473554,5893.145
Latin America and Caribbean,2022-02-14,659285500,3141.943842245754,3383.002055748223,3348.7457105422063,3247.2214673160356,3123.915440747257,3015.277902495691,2977.0328694509826,118268.20421276991,2463.920921099373,2223.004
Asia,2022-02-14,4695793204,21636.171735256794,40410.68085503138,36853.603662000285,26627.194554623802,13264.137414622002,8951.173358026377,8143.855250675247,76701.46508914245,1534.029301782849,2066.43
Africa,2022-02-14,1425436439,2719.35496683158,5120.239503899544,4594.336300859157,3560.2165111754193,2507.8972765460835,1850.2044536661779,1591.253300578623,45722.353174564734,816.4705924029416,410.429
"Europe, United States, Canada, and Oceania",2022-02-14,1168254059,5476.514273446755,5733.76838161838,5642.478155398732,5515.365447340728,5368.440731838829,5292.537286068046,5279.277575249548,362629.19023551675,4835.05586980689,6005.284
Latin America and Caribbean,2022-02-21,659285500,2379.304751643355,2555.300638519879,2539.22645019357,2472.6660497344747,2377.4974572181636,2310.8893780484277,2271.2532111227715,91263.86135562712,1901.3304449088982,2008.143
Asia,2022-02-21,4695793204,16292.109876168797,31329.728810649125,29990.42517776068,20364.93171452358,12122.562975445144,8155.077357598982,7366.34546797446,87874.44127961862,1757.4888255923725,1958.5720000000001
Africa,2022-02-21,1425436439,2666.2233535455493,4737.40018158776,4607.676995627786,3571.734263167359,2589.3490918392126,1989.2925441559316,1760.686185089311,47266.35317456477,844.0420209743709,403.856
"Europe, United States, Canada, and Oceania",2022-02-21,1168254059,3905.3545263996457,4141.987518620742,4121.364616787607,3948.543800457192,3811.8820618691516,3732.7114589777407,3723.8606855990497,255089.90452123087,3401.198726949745,5330.714
Latin America and Caribbean,2022-02-28,659285500,1979.4440240451584,2090.952459984462,2076.3221462503057,2008.2490475360119,1927.156070501202,1860.0389235757634,1833.3584343781652,76556.00181992212,1594.9167045817107,1610.7160000000001
Asia,2022-02-28,4695793204,15099.190996048766,29124.197152428012,26710.606825461036,18842.85578758005,11611.6933041597,7759.385041050209,6958.728318263182,89414.06490856444,1788.2812981712889,1929.43
Africa,2022-02-28,1425436439,2291.3494862126245,4277.274973462554,4030.965775586771,3368.103040521991,2291.3494862126245,1830.654228321112,1753.085250335249,47502.353174564756,848.2563066886563,212.861
"Europe, United States, Canada, and Oceania",2022-02-28,1168254059,2713.4640800579286,3278.130529810619,3213.122442424935,2856.834479370636,2413.7119485094154,1967.9010854794938,1915.031580264813,69615.1904250007,928.2025390000094,4937.287
Latin America and Caribbean,2022-03-07,659285500,784.8149092001061,901.3576549901386,892.4086971928218,806.9690412502375,729.2762632574115,665.6419984746218,646.7932857688738,22135.691920604953,461.1602483459365,1121.573
Asia,2022-03-07,4695793204,13438.259256742629,27328.95088883619,26058.398850574213,17218.461878825976,11072.725866835955,7945.659045217082,6969.975160508834,99411.76097003157,1988.2352194006314,1918.432
Africa,2022-03-07,1425436439,1994.3797062283995,4381.621861490686,4213.366873417186,3199.15767053325,1994.3797062283995,1454.588484187029,1317.8358500055372,20043.118309150515,357.9128269491164,234.714
"Europe, United States, Canada, and Oceania",2022-03-07,1168254059,2164.208628308651,2774.217698009973,2549.472104974318,2270.3609952920133,1830.483208220021,1491.3316851491386,1374.45520064479,37678.02428845071,502.37365717934284,4023.927
Latin America and Caribbean,2022-03-14,659285500,554.4711514765675,722.4238963570766,678.7272033198157,588.1330391104631,505.04538129368814,463.6939318954292,441.87151846619145,13842.891920604925,288.3935816792693,914.148
Asia,2022-03-14,4695793204,10282.872131790167,22048.590706373667,20525.355484048934,13352.460272693681,9035.493332635526,6787.741009182636,6387.003198885723,90027.15804065643,1800.5431608131287,1801.144
Africa,2022-03-14,1425436439,1622.9244037751796,4237.378166756021,3935.174219983452,2916.769626082363,1622.9244037751796,1307.901504222675,1144.0145758525955,18503.918309150493,330.42711266340166,65.86
"Europe, United States, Canada, and Oceania",2022-03-14,1168254059,2557.5354467947886,3162.6557181211874,3039.7204826695033,2638.245718551094,2207.9264475758764,1854.0664193125579,1751.6141001443214,69070.88143130764,920.9450857507685,3373.3816666666667
Latin America and Caribbean,2022-03-21,659285500,420.51454963938477,576.5208045239312,525.4736693852556,454.91793786116057,375.572283385712,314.13455383525405,295.769655679997,8106.549063462357,168.88643882213242,701.2406666666666
Asia,2022-03-21,4695793204,8071.349983922308,21116.33148652626,18959.022466216236,12797.91243139209,8071.349983922308,6059.412850278237,5501.1436339176735,84199.18954146038,1683.9837908292075,1595.5720000000001
Africa,2022-03-21,1425436439,1700.7195847530472,4438.8218924294,4076.8960489183714,2969.6178901736807,1700.7195847530472,1286.2785935155657,1164.623448935033,20535.918309150566,366.71282694911724,52.002
"Europe, United States, Canada, and Oceania",2022-03-21,1168254059,2690.421922941231,3169.487515522103,3075.828616313731,2690.421922941231,2225.011033022845,1862.7003611172076,1719.381752088847,83327.31000273736,1111.030800036498,2931.147
Latin America and Caribbean,2022-03-28,659285500,424.6617669036312,605.2246975993276,583.7100114593908,487.2587696773419,416.16910551313447,362.2716282975399,341.56278750515503,11280.949063462052,235.01977215545944,547.002
Asia,2022-03-28,4695793204,14164.189399587982,29538.248647629764,25572.577888084914,17751.82965749143,11215.610892060451,8247.709198079761,7429.573907248839,118851.47525574584,2377.029505114917,1869.144
Africa,2022-03-28,1425436439,1649.2440153014168,4406.027461308988,3992.21568793775,2879.1368030165713,1649.2440153014168,1137.859436700741,886.2708134240713,19601.518309150542,350.02711266340253,52.718
"Europe, United States, Canada, and Oceania",2022-03-28,1168254059,2634.0582848937133,3233.708894300075,2991.7711617585283,2654.5573696694846,2268.0113434230016,2036.3801967124764,1904.3371020973357,98671.66714559335,1315.6222286079114,2536.859
Latin America and Caribbean,2022-04-04,659285500,47.52162431901643,234.95827442799794,193.78692946041264,107.8787833959575,38.71775766972024,-6.966354506205507,-33.229418825065714,-2097.2039319295423,-43.69174858186546,473.43
Asia,2022-04-04,4695793204,6029.196107446091,20402.86979255585,16117.485616634007,10836.158589641105,5424.831912072929,3165.3157489753376,2983.9182739374614,53536.913043764434,1070.7382608752887,977.861
Africa,2022-04-04,1425436439,1341.3874665600883,3727.868721874254,3249.5695762444093,2129.8868108123843,1111.2661114615892,588.137591159577,300.47218738474413,8671.701534957047,154.85181312423296,60.286
"Europe, United States, Canada, and Oceania",2022-04-04,1168254059,2557.5063906458963,3107.3256462490726,2952.160692888945,2655.1719353000776,2302.413625177493,2051.7479494597123,1991.241671371738,110588.7109243953,1474.516145658604,2309.502
Latin America and Caribbean,2022-04-11,659285500,27.271302059832536,183.47399233244047,166.2247048174109,79.89484948301677,11.12572333846458,-29.723763915137955,-44.181645268735416,-2637.0896462152555,-54.93936762948449,338.287
Asia,2022-04-11,4695793204,6483.686424754461,20102.24121233009,17801.55941762597,11877.684538032125,5394.48337147256,3090.5989316636706,2570.9534860938,43303.34161519302,866.0668323038605,878
Africa,2022-04-11,1425436439,1364.448707129013,4050.5044059799934,3686.6831648671155,2536.567850708101,1364.448707129013,920.788552981422,559.5929231769358,17505.301534956925,312.59467026708796,37.716
"Europe, United States, Canada, and Oceania",2022-04-11,1168254059,2103.7701757759505,2747.345717317702,2597.581070508904,2289.811181307262,1935.1989782189542,1708.255440877072,1653.8582747614496,96526.42521011038,1287.0190028014717,2147.0009999999997
Latin America and Caribbean,2022-04-18,659285500,70.07312382960596,249.01187630739298,211.6033038708814,127.12000301039913,53.9605064734701,3.959900629042698,-14.273608263682364,375.481782356146,7.822537132419709,226.574
Asia,2022-04-18,4695793204,4965.491444685183,19410.029943786954,16561.434346111302,10289.753977946995,4722.283261092196,2865.2559106321237,2390.0898087310197,36912.055900907224,738.2411180181444,639.429
Africa,2022-04-18,1425436439,1099.3722226362734,4212.50284926919,3354.7171340241202,2212.368862685054,1099.3722226362734,549.3693988756047,271.66069744919497,13444.501534957004,240.08038455280365,29.429
"Europe, United States, Canada, and Oceania",2022-04-18,1168254059,2125.0935030483647,2593.6985354169256,2574.5279630100963,2271.2162939150244,1974.234374469762,1739.5915735645744,1668.4260827349078,96245.71092439549,1283.2761456586065,1689.431
Latin America and Caribbean,2022-04-25,659285500,-88.94427277891707,80.92680704089356,60.78660569138843,-39.15299627365432,-122.33924412998948,-163.84869206911816,-197.6260899466492,-8694.232503358204,-181.1298438199626,240.144
Asia,2022-04-25,4695793204,3419.8862897396425,16720.406200563037,12825.326749041815,8201.262142447822,3419.8862897396425,2246.2826114558234,1523.3339040719247,28151.48447233578,563.0296894467156,507.429
Africa,2022-04-25,1425436439,1159.4558247089287,4061.8595485963942,3314.78875019759,2222.751363097186,1159.4558247089287,692.4671439577236,481.5356240675769,14063.701534957007,251.13752740994653,42.146
"Europe, United States, Canada, and Oceania",2022-04-25,1168254059,2323.639095383451,3003.3744976761554,2789.07642731479,2459.554429396288,2166.2922323782086,1946.0444172829853,1916.5625461177904,120956.06806725229,1612.7475742300305,1788.5420000000001
Latin America and Caribbean,2022-05-02,659285500,367.1758368980437,633.6956209560605,573.1780167684717,437.67158295840665,348.1846465056787,295.46068965866584,286.26856624758756,13685.402519683423,285.1125524934046,253.573
Asia,2022-05-02,4695793204,2625.131237128853,18111.515566039037,14423.167286319214,7647.889760837916,2625.131237128853,1489.1510524491744,1012.1783971964313,23926.917652059365,478.5383530411873,667.4526666666667
Africa,2022-05-02,1425436439,1098.155902268661,4129.314409299714,3450.144969021911,2209.159970422661,1098.155902268661,692.5148053220172,461.800503654302,13249.415083344164,236.59669791686005,9.716999999999999
"Europe, United States, Canada, and Oceania",2022-05-02,1168254059,1850.0569215523776,2342.954773575225,2267.5667027266595,2003.8698718184164,1710.9558493101688,1524.4577106223396,1486.8218429437197,99005.09571702298,1320.0679428936398,1540.999
Latin America and Caribbean,2022-05-09,659285500,490.14009641357484,749.5511184243835,706.1377536844369,556.0464853772568,462.69240978856334,404.93322847158424,385.47158456308813,17804.373948254848,370.92445725530933,172.001
Asia,2022-05-09,4695793204,3439.0741835932563,20390.373836990897,15304.98545798368,8677.599922642265,3439.0741835932563,1929.1825642404394,1640.4634159107325,35745.20336634508,714.9040673269016,277.286
Africa,2022-05-09,1425436439,1090.4436157051416,3931.922752523514,3351.7318940371806,2118.32031278659,1090.4436157051416,546.5963122469319,445.04482908741386,13676.615083344084,244.22526934543006,39.001
"Europe, United States, Canada, and Oceania",2022-05-09,1168254059,2358.811984281716,2922.9667075196144,2764.614000371086,2522.2279112090973,2233.2841316460544,2061.5027280584154,2001.8518172564511,145107.59571702316,1934.767942893642,1536.145
Latin America and Caribbean,2022-05-16,659285500,394.14092861612096,625.000828093093,603.3607577686056,437.6427460470567,339.85392635598055,289.71507950661527,277.1470661821927,12096.373948254848,252.00779058864268,209.55033333333333
Asia,2022-05-16,4695793204,3013.703801405602,20157.728685899085,15430.32384989918,8490.564290658956,3013.703801405602,1529.4033384671138,1130.369300559584,29004.917652059372,580.0983530411875,236.718
Africa,2022-05-16,1425436439,1265.8473356861393,3977.150434876665,3530.6279278034267,2181.6921242113413,1195.3214939370448,542.7294062372457,446.1681080821248,9407.815083344092,167.99669791685878,46.431
"Europe, United States, Canada, and Oceania",2022-05-16,1168254059,2048.146539538214,2573.130051218497,2415.923816129974,2166.018037317472,1893.1202052306753,1730.6506876933674,1714.4983187547414,122674.0242884521,1635.6536571793613,1144.001
Latin America and Caribbean,2022-05-23,659285500,289.62486281290705,530.0711472139786,515.8706829792304,333.63816289521105,231.74778408514544,181.5822238234731,161.6247506760487,6649.402519683355,138.5292191600699,194.002
Asia,2022-05-23,4695793204,3058.8647744179448,30942.717093979856,26713.987235950783,9145.855569719739,3058.8647744179448,1717.1702281392681,1337.5633474265087,31413.774794916462,628.2754958983293,241.71699999999998
Africa,2022-05-23,1425436439,1226.3760964816388,3937.439339271217,3473.4927566712495,2282.5804481841838,1226.3760964816388,777.0984572055071,315.98185772523595,14830.215083344083,264.82526934543006,40.144
"Europe, United States, Canada, and Oceania",2022-05-23,1168254059,1247.073163246816,1814.993025318443,1650.4492386542331,1375.166022384398,1093.2785025991698,915.8374250101564,861.7417846718405,66664.02428845108,888.8536571793478,1125.1616666666666
Latin America and Caribbean,2022-05-30,659285500,468.14693189616855,680.9302967839046,609.2443262470351,508.91476761026087,427.5407862396379,367.1407616380498,343.6124904532485,13402.316805397573,279.2149334457828,199.289
Asia,2022-05-30,4695793204,2944.017042339493,20828.23254811363,16610.120979318875,9200.660740444808,2944.017042339493,1932.4894120655747,1361.1634102374405,31345.631937773578,626.9126387554716,248.147
Africa,2022-05-30,1425436439,1415.7398925949817,3765.2461260843634,3521.263099787598,2240.325543790497,1235.4517679762157,641.0807543442228,489.36218758062057,11956.615083344082,213.51098363114434,37.573
"Europe, United States, Canada, and Oceania",2022-05-30,1168254059,1414.773801174539,1996.897320629458,1794.0302858879288,1521.6995084130824,1261.3118582873435,1103.227191726627,1070.5322893312193,76884.5957170216,1025.1279428936214,986.286
Latin America and Caribbean,2022-06-06,659285500,744.2735643869485,945.3027201891056,907.4781893011627,798.0695052188902,714.6057765460579,651.2051172741398,644.5793282669819,27590.864639499065,574.8096799895638,173.716
Asia,2022-06-06,4695793204,3640.8541445886626,21532.99665537327,16174.145129778224,9478.106965137187,3640.8541445886626,1913.534250843501,1574.918654932681,33989.865424716736,679.7973084943347,242.287
Africa,2022-06-06,1425436439,1202.918689607814,3796.913327644973,3435.332995770933,2222.416360772233,1108.7690191418571,443.6424429056406,56.97049144383835,6425.354868290364,114.73847979089935,29.86
"Europe, United States, Canada, and Oceania",2022-06-06,1168254059,1864.6663679591804,2433.6821886135353,2283.809111911796,1989.0486668413253,1726.2246740699625,1570.496520767703,1506.0510623060118,106547.65748023902,1420.6354330698537,863.141
Latin America and Caribbean,2022-06-13,659285500,750.2844960514635,957.1875343692154,925.3863672129243,803.3381568148717,711.1085085347111,643.5261824308387,633.2725756861522,28283.664639499057,589.243013322897,253.718
Asia,2022-06-13,4695793204,3809.8943343961205,15403.075642967868,13037.465792440842,8215.753826405651,3732.663950736151,1924.1318285728846,1612.8246679612746,30871.2939961453,617.425879922906,257.002
Africa,2022-06-13,1425436439,1301.7981682443587,3754.992616327009,3323.3065214416297,2222.6150363209076,1191.6438691825101,565.532864529724,388.42035307129225,7102.154868290339,126.82419407661321,35.43
"Europe, United States, Canada, and Oceania",2022-06-13,1168254059,2420.127177541686,2946.167655761062,2858.271696861803,2545.9221084855412,2252.4599234917,2063.949055266552,2015.6384638645147,140853.26542566466,1878.0435390088621,1035.862
Latin America and Caribbean,2022-06-20,659285500,701.06953475028,914.185173613035,875.7980512823971,754.0557581104779,668.5200390340723,603.8774316041092,596.8294382474282,25769.036068070476,536.8549180848016,252.86
Asia,2022-06-20,4695793204,3684.7016583767313,14582.440515186314,12902.189068708474,8743.145220079956,3684.7016583767313,2112.6049436805692,1794.298200964472,30386.72256757381,607.7344513514762,247.144
Africa,2022-06-20,1425436439,1192.3130882903367,3679.7214270901286,3304.5880047921605,2233.427722771896,1153.8440353598774,562.3749503438464,226.9353755728074,4420.554868290348,78.93847979089907,30.287
"Europe, United States, Canada, and Oceania",2022-06-20,1168254059,2339.489614869135,2854.7348754993923,2772.2038298009265,2505.377667109166,2206.1817992681604,2058.4478209073545,2000.2775353874524,143248.37176595282,1909.9782902127042,829
Latin America and Caribbean,2022-06-27,659285500,922.651958197287,1139.1311075774074,1085.913454139457,973.1050306555375,880.0203904912114,831.201039809103,808.4139823336548,36321.83606807052,756.7049180848026,305.286
Asia,2022-06-27,4695793204,4066.7492051952145,14981.455494619593,13073.15538441564,8784.746610429664,4066.7492051952145,2193.570641731213,1679.7766484410495,31979.436853288167,639.5887370657633,238.858
Africa,2022-06-27,1425436439,1278.894373204343,3625.7099864276215,3359.1035987167606,2237.160898698351,1128.1802585849784,592.6042120027287,343.99838899576326,6551.754868290314,116.99562264804133,34.574
"Europe, United States, Canada, and Oceania",2022-06-27,1168254059,2956.095354727407,3281.3317810588414,3254.967527272312,3023.550677458049,2729.484923531762,2550.2732738856903,2518.8242340857623,161825.44319452427,2157.6725759269902,876.4250000000001
Latin America and Caribbean,2022-07-04,659285500,611.1107607634985,872.4352301574833,826.8865172162915,640.9139348658606,559.8845061373182,482.41634140667594,461.862441881671,22926.80344134235,477.6417383612989,344.43
Asia,2022-07-04,4695793204,3884.654211824346,15570.326157999654,13668.397118076735,8666.950965719492,3884.654211824346,1985.6146452150056,1495.6167555327736,26352.755064488934,527.0551012897787,228.429
Africa,2022-07-04,1425436439,1407.4945499233536,3248.177069001352,2787.7883297715725,1802.03178133068,872.0402038866007,309.8235831322718,-2.468368496788853,-211.72711855375286,-3.7808414027455868,27.145
"Europe, United States, Canada, and Oceania",2022-07-04,1168254059,2225.0869706924864,2736.281539612656,2611.2150637485743,2374.186886388407,2080.057601548065,1905.8428752523048,1857.7421565605478,138898.56095544153,1851.9808127392203,828.0433333333333
Latin America and Caribbean,2022-07-11,659285500,831.0558895987533,1097.7815420182108,1029.1726637573327,887.0899254674964,786.3096586625123,715.7410964312506,706.0926883567741,33218.34629848514,692.0488812184404,408.715
Asia,2022-07-11,4695793204,3634.15791009484,15138.440494493578,13545.438082547993,8410.051648018172,3634.15791009484,2030.7968779354076,1577.2234156077984,25161.897921631724,503.2379584326345,238.145
Africa,2022-07-11,1425436439,1397.8427623014347,3159.799393474884,3021.5222695081097,1768.047081280374,831.4274535388525,96.81206612364704,-83.38380796792832,-1693.327118553801,-30.237984259889306,32.62133333333333
"Europe, United States, Canada, and Oceania",2022-07-11,1168254059,2969.5818451993473,3489.6300523239142,3381.4248553223406,3089.634568730526,2841.440734398198,2663.716075924049,2638.258082538641,199652.41809829784,2662.032241310638,1218.288
