custom_regions,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
European Union,2021-04-26,450146793,167.42623197089915,167.42623197089915,167.42623197089915,167.42623197089915,167.42623197089915,167.42623197089915,167.42623197089915,4520.508263214277,167.42623197089915,154.14934456725098
North America,2021-04-26,376744184,175.4775225100618,175.4775225100618,175.4775225100618,175.4775225100618,175.4775225100618,175.4775225100618,175.4775225100618,350.9550450201236,175.4775225100618,158.05155017336648
Latin America and Caribbean,2021-05-03,660385158,231.21077514141,233.29126178044166,232.08204853355974,231.21077514141,227.6450674034137,226.10884634203504,225.95163578980168,11527.244124286943,221.67777162090277,160.76342810034302
Asia,2021-05-03,4694897197,69.20157469183097,97.98919739942649,95.03209541332468,81.32924851296322,61.40082621996782,45.95559540690617,39.6555963424661,297.38774946377976,6.069137744158771,11.341598093782501
Oceania,2021-05-03,45038907,-10.518307324230282,6.285711746584963,5.049496968615985,-1.0075319801595604,-11.688014298291804,-18.705098743260002,-20.37461068290659,-205.43574196919712,-8.559822582049879,3.0309150264237097
European Union,2021-05-03,450146793,170.22100102269778,170.22100102269778,170.22100102269778,170.22100102269778,170.22100102269778,170.22100102269778,170.22100102269778,4595.967027612841,170.22100102269778,157.11993154197592
North America,2021-05-03,376744184,176.43146751650482,176.43146751650482,176.43146751650482,176.43146751650482,176.43146751650482,176.43146751650482,176.43146751650482,352.86293503300965,176.43146751650482,159.31952011235293
Latin America and Caribbean,2021-05-10,660385158,236.6461447502707,238.7143660754545,237.56014261566403,236.6461447502707,232.97490001709227,231.44460959360745,231.25559374927772,11791.99520430708,226.76913854436697,165.39890493218303
Asia,2021-05-10,4694897197,75.31122646420808,104.02505455415206,102.17602387484433,88.62976255923398,65.18209270345432,49.467622596214426,42.329064019909346,312.2440827626118,6.372328219645139,12.163362711432763
Oceania,2021-05-10,45038907,-10.270227728963722,6.711507742704018,5.572077858150552,-0.4088798604435049,-11.3861484747782,-18.57653698784395,-20.36863385308126,-200.08717434392167,-8.336965597663403,3.039805117828459
European Union,2021-05-10,450146793,172.09276005540696,172.09276005540696,172.09276005540696,172.09276005540696,172.09276005540696,172.09276005540696,172.09276005540696,4646.504521495987,172.09276005540696,159.50848882311152
North America,2021-05-10,376744184,177.46010511594622,177.46010511594622,177.46010511594622,177.46010511594622,177.46010511594622,177.46010511594622,177.46010511594622,354.92021023189244,177.46010511594622,160.58217981674272
Latin America and Caribbean,2021-05-17,660385158,241.8536354381517,243.91695491977,242.83462765787166,241.8536354381517,238.07975593001208,236.55233550206006,236.3496225049598,12046.334895483336,231.6602864516026,169.81511911366528
Asia,2021-05-17,4694897197,81.76900881689099,111.11252062046964,109.69557762602338,93.20378046616406,69.31546626002387,53.550461668380215,44.94219728030171,327.06697635160305,6.674836252073532,12.992049653180084
Oceania,2021-05-17,45038907,-9.728760519698229,7.359533685144454,5.92381470097037,0.4268350083584226,-10.821314930460996,-18.155291525033668,-20.000395195781177,-191.83977971114362,-7.993324154630984,3.075334399211775
European Union,2021-05-17,450146793,173.41674222102645,173.41674222102645,173.41674222102645,173.41674222102645,173.41674222102645,173.41674222102645,173.41674222102645,4682.252039967713,173.41674222102645,161.35188660557668
North America,2021-05-17,376744184,178.7445130871473,178.7445130871473,178.7445130871473,178.7445130871473,178.7445130871473,178.7445130871473,178.7445130871473,357.4890261742946,178.7445130871473,161.6786800881311
Latin America and Caribbean,2021-05-24,660385158,246.972680812367,249.04690231786702,248.0186218319074,246.972680812367,243.12267771023448,241.57515088233382,241.36152881688952,12296.513469519523,236.47141287537545,174.2587382114767
Asia,2021-05-24,4694897197,87.56144381178454,117.11478957400762,115.31072009321637,98.83646398003913,75.04594754764923,58.46382618207726,47.63070064776243,341.2905226318187,6.96511270677181,13.835583032895109
Oceania,2021-05-24,45038907,-9.233449561407637,8.194486752770661,6.442742271812808,1.3220394909244684,-10.374709767008094,-17.688298772598444,-19.544000015407377,-181.81259055537674,-7.575524606474032,3.1197382298819996
European Union,2021-05-24,450146793,174.25026215647293,174.25026215647293,174.25026215647293,174.25026215647293,174.25026215647293,174.25026215647293,174.25026215647293,4704.7570782247685,174.25026215647293,162.74720966411505
North America,2021-05-24,376744184,179.56993587067,179.56993587067,179.56993587067,179.56993587067,179.56993587067,179.56993587067,179.56993587067,359.13987174134,179.56993587067,162.70882286533188
Latin America and Caribbean,2021-05-31,660385158,252.13456457525405,254.19483827210757,253.1975493778085,252.13456457525405,248.23415268317186,246.57822309160977,246.37341857465034,12546.332192948648,241.27561909516632,178.56077266149984
Asia,2021-05-31,4694897197,92.00180905012995,122.1908914144199,120.11509772443897,102.20117316376013,77.98135029178295,60.73222825964488,49.76141552076745,354.66290096685475,7.238018387078669,14.57395920058098
Oceania,2021-05-31,45038907,-9.003009312706242,8.52987168277312,6.6929016464135875,1.5998385958228973,-10.238291152368024,-17.65020302858396,-19.435645586733013,-179.88506509704376,-7.495211045710156,3.150822465562941
European Union,2021-05-31,450146793,175.33270533594214,175.33270533594214,175.33270533594214,175.33270533594214,175.33270533594214,175.33270533594214,175.33270533594214,4733.983044070437,175.33270533594214,163.7371114182302
North America,2021-05-31,376744184,180.6267623591534,180.6267623591534,180.6267623591534,180.6267623591534,180.6267623591534,180.6267623591534,180.6267623591534,361.2535247183068,180.6267623591534,163.69118839535955
Latin America and Caribbean,2021-06-07,660385158,256.8908259291851,258.8727910615571,257.87750874180176,256.8908259291851,252.8939753965912,251.1533959755375,250.95941737620996,12773.935309148272,245.65260209900524,182.48651261581904
Asia,2021-06-07,4694897197,96.12236637677944,127.31885837484967,124.6174249647339,105.77666733381699,80.72829368598711,62.89974640228972,51.62622284040832,368.1799647515024,7.513876831663315,15.193674197079549
Oceania,2021-06-07,45038907,-8.507053682234158,9.094835321542151,7.296913769411527,2.107353217488306,-9.714508403723546,-17.34183875468114,-19.132790456072573,-171.9679139679903,-7.165329748666264,3.1552675112653157
European Union,2021-06-07,450146793,176.26526407538162,176.26526407538162,176.26526407538162,176.26526407538162,176.26526407538162,176.26526407538162,176.26526407538162,4759.162130035304,176.26526407538162,164.494199117842
North America,2021-06-07,376744184,181.4092382288625,181.4092382288625,181.4092382288625,181.4092382288625,181.4092382288625,181.4092382288625,181.4092382288625,362.818476457725,181.4092382288625,164.4874857577098
Latin America and Caribbean,2021-06-14,660385158,261.68334611074783,263.60447685037684,262.63033411711194,261.68334611074783,257.5031920562727,255.76737095906805,255.58537198331857,13003.66944436957,250.0705662378764,186.67119161189063
Asia,2021-06-14,4694897197,99.53115525934803,131.19849320207484,127.74978781073993,109.26757522870133,82.68394535194687,64.80692927842183,53.18943129779203,380.6392524461489,7.768148009105079,15.907256999731915
Oceania,2021-06-14,45038907,-7.837115196634563,9.755397609186243,7.947494572245399,2.867876636187496,-9.1415680438513,-16.932979058796406,-18.686686677822347,-162.18570869808042,-6.757737862420017,3.157490034116503
European Union,2021-06-14,450146793,177.7200968899804,177.7200968899804,177.7200968899804,177.7200968899804,177.7200968899804,177.7200968899804,177.7200968899804,4798.44261602947,177.7200968899804,165.18863858705754
North America,2021-06-14,376744184,182.36732397606877,182.36732397606877,182.36732397606877,182.36732397606877,182.36732397606877,182.36732397606877,182.36732397606877,364.73464795213755,182.36732397606877,165.1847764158185
Latin America and Caribbean,2021-06-21,660385158,266.36338070841407,268.25377314679935,267.32184073360304,266.36338070841407,262.0253014050155,260.28441924249296,260.12148347356555,13228.28364825125,254.3900701586779,190.83648979686285
Asia,2021-06-21,4694897197,102.41049540199414,134.7267881807379,130.07452621183006,112.21182417233082,84.48602999393886,66.55353254323829,54.53350175619453,392.99053227185607,8.020214944323593,16.382922707902694
Oceania,2021-06-21,45038907,-7.581471922423446,10.107202250440539,8.253541746691113,3.10579438340299,-8.887662934232555,-16.965675423478256,-18.59921543557101,-160.5351394823047,-6.68896414509603,3.181922243361723
European Union,2021-06-21,450146793,178.93411936962693,178.93411936962693,178.93411936962693,178.93411936962693,178.93411936962693,178.93411936962693,178.93411936962693,4831.221222979927,178.93411936962693,165.64804805795873
North America,2021-06-21,376744184,183.2595294760036,183.2595294760036,183.2595294760036,183.2595294760036,183.2595294760036,183.2595294760036,183.2595294760036,366.5190589520072,183.2595294760036,165.7010415852896
Latin America and Caribbean,2021-06-28,660385158,271.0212154299928,272.97967946847785,272.0326390641171,271.0212154299928,266.5666516077731,264.8379114462747,264.67081556478473,13455.087271417242,258.7516782964854,194.64563218827922
Asia,2021-06-28,4694897197,104.71234070362588,137.53907556030578,131.88739601285,114.01998914409984,86.35118725037131,68.16572539288916,55.93772262628216,405.70509843343655,8.279695886396663,16.75918221388906
Oceania,2021-06-28,45038907,-7.390051522383102,10.410139666844373,8.583958932613637,3.210376530014561,-8.68519426404107,-17.015899379982365,-18.577892669660226,-161.2078948534246,-6.7169956188926925,3.20857697545813
European Union,2021-06-28,450146793,179.774743654254,179.774743654254,179.774743654254,179.774743654254,179.774743654254,179.774743654254,179.774743654254,4853.9180786648585,179.774743654254,166.09612744703037
North America,2021-06-28,376744184,184.55359917565227,184.55359917565227,184.55359917565227,184.55359917565227,184.55359917565227,184.55359917565227,184.55359917565227,369.10719835130453,184.55359917565227,166.29932553915683
Latin America and Caribbean,2021-07-05,660385158,274.64895956057205,276.6399862604268,275.71959710492604,274.64895956057205,270.1659658192017,268.3477425304752,268.2281442048328,13628.095967014713,262.0787685964368,198.18795771098578
Asia,2021-07-05,4694897197,106.92236364591908,139.92817237043127,134.30335500021758,116.44667545694432,88.61618547260191,69.8958428663267,57.66098523127195,422.0824286691557,8.613927115697056,17.113886764409166
Oceania,2021-07-05,45038907,-6.939912103958009,10.892120340579494,9.12734966591321,3.5618473344334833,-8.398083274385115,-16.803201833673356,-17.7460078580248,-157.7811065179902,-6.574212771582926,3.2463287796926332
European Union,2021-07-05,450146793,180.14162469930636,180.14162469930636,180.14162469930636,180.14162469930636,180.14162469930636,180.14162469930636,180.14162469930636,4863.823866881271,180.14162469930636,166.4369069491516
North America,2021-07-05,376744184,185.5207627006856,185.5207627006856,185.5207627006856,185.5207627006856,185.5207627006856,185.5207627006856,185.5207627006856,371.0415254013712,185.5207627006856,166.76568973922102
Latin America and Caribbean,2021-07-12,660385158,278.295714776103,280.3350021042769,279.4011485237356,278.295714776103,273.78018396654824,271.8764805105,271.762634861114,13802.570443586023,265.4340469920389,201.31446604477847
Asia,2021-07-12,4694897197,109.59711614666935,142.53974786626657,137.16764781386112,119.47298597066637,91.72589969072934,72.05969085279706,59.45479420587464,439.231544068204,8.963909062616409,17.548379792563964
Oceania,2021-07-12,45038907,-6.157694522504751,11.380978366726781,10.229745976113083,4.133424251853804,-7.889108274356472,-16.187843634644427,-16.753432724491688,-150.73078442317743,-6.280449350965727,3.3240393688949865
European Union,2021-07-12,450146793,181.09563866213117,181.09563866213117,181.09563866213117,181.09563866213117,181.09563866213117,181.09563866213117,181.09563866213117,4889.58224387754,181.09563866213117,166.65994908021037
North America,2021-07-12,376744184,186.57052869530344,186.57052869530344,186.57052869530344,186.57052869530344,186.57052869530344,186.57052869530344,186.57052869530344,373.1410573906069,186.57052869530344,167.18613471681357
Latin America and Caribbean,2021-07-19,660385158,282.0052380414929,284.0886269251872,283.12579023896,282.0052380414929,277.4186745422202,275.49139277286,275.36484764748343,13980.929259423476,268.8640242196823,204.13130433598673
Asia,2021-07-19,4694897197,112.31903811480743,145.42113472370272,140.37017024087217,122.15525815478956,94.8304061788607,74.20575330978588,61.289293057475355,456.3680934839039,9.313634560895999,18.03081902498152
Oceania,2021-07-19,45038907,-5.529397851247593,12.94684362649312,11.651308151515412,4.736526305880374,-7.423826945327811,-15.542648036763872,-15.880594543564214,-148.17790717088735,-6.17407946545364,3.481683070150881
European Union,2021-07-19,450146793,181.98247453889547,181.98247453889547,181.98247453889547,181.98247453889547,181.98247453889547,181.98247453889547,181.98247453889547,4913.526812550178,181.98247453889547,166.81923423144326
North America,2021-07-19,376744184,188.06059345774517,188.06059345774517,188.06059345774517,188.06059345774517,188.06059345774517,188.06059345774517,188.06059345774517,376.12118691549034,188.06059345774517,167.72363339257282
Latin America and Caribbean,2021-07-26,660385158,285.996437874734,288.1834881211256,287.1197241477011,285.996437874734,281.3570792233522,279.4116412969996,279.32902956870294,14174.088145414336,272.57861818104493,208.1463842751394
Asia,2021-07-26,4694897197,115.52392772908547,148.3576343460459,143.66247611214567,125.62651076844767,97.53104110666034,76.68958993400817,63.54386461933639,475.7850766451694,9.709899523370805,18.626039896225656
Oceania,2021-07-26,45038907,-4.885711726638163,13.28348255106532,12.705770213190016,5.397955012370419,-6.94620115916639,-14.676261094474457,-15.001847664706933,-144.66585921758522,-6.027744134066051,3.690382628512721
European Union,2021-07-26,450146793,182.83378866975679,182.83378866975679,182.83378866975679,182.83378866975679,182.83378866975679,182.83378866975679,182.83378866975679,4936.5122940834335,182.83378866975679,167.0300583480998
